date;time;global_active_power;global_reactive_power;voltage;global_intensity;sub_metering_1;sub_metering_2;sub_metering_3
01/01/2024;00:21:00;1.1978605683394088;0.1796790852509113;232.18706917643254;5.989302841697044;119.78605683394088;95.8288454671527;71.87163410036453
01/01/2024;00:22:00;1.4833812008011047;0.2225071801201657;229.19874216045997;7.416906004005524;148.33812008011046;118.67049606408838;89.00287204806628
01/01/2024;00:23:00;1.2768205776896797;0.19152308665345194;227.91329963276536;6.384102888448399;127.68205776896797;102.14564621517438;76.60923466138078
01/01/2024;00:24:00;1.235750826675534;0.18536262400133008;229.1473968239724;6.178754133377669;123.57508266755339;98.86006613404271;74.14504960053203
01/01/2024;00:25:00;1.2471799674267656;0.18707699511401485;224.75166644499717;6.235899837133828;124.71799674267656;99.77439739414125;74.83079804560593
01/01/2024;00:26:00;1.3798463778330023;0.20697695667495034;229.75846284665198;6.899231889165012;137.98463778330023;110.3877102266402;82.79078266998015
01/01/2024;00:27:00;1.3548166096546117;0.20322249144819174;229.6597616177397;6.7740830482730585;135.48166096546117;108.38532877236894;81.2889965792767
01/01/2024;00:28:00;1.3619098917393984;0.20428648376090974;231.64948549309594;6.809549458696992;136.19098917393984;108.95279133915187;81.7145935043639
01/01/2024;00:29:00;1.3646231504511825;0.20469347256767736;226.22739014403325;6.823115752255912;136.46231504511826;109.1698520360946;81.87738902707095
01/01/2024;00:30:00;1.6212471401305693;0.24318707101958537;232.32373272172708;8.106235700652846;162.12471401305692;129.69977121044553;97.27482840783415
01/01/2024;00:31:00;1.2390377475423078;0.18585566213134616;231.6411985899953;6.195188737711539;123.90377475423078;99.12301980338462;74.34226485253846
01/01/2024;00:32:00;1.2231635906392695;0.1834745385958904;232.50408712739733;6.1158179531963475;122.31635906392695;97.85308725114156;73.38981543835617
01/01/2024;00:33:00;1.1779340907628184;0.17669011361442274;229.8945572479917;5.889670453814092;117.79340907628185;94.23472726102547;70.6760454457691
01/01/2024;00:34:00;1.3923969133863243;0.20885953700794865;232.0277936682055;6.961984566931622;139.23969133863244;111.39175307090595;83.54381480317946
01/01/2024;00:35:00;1.4693458439081337;0.22040187658622004;227.0575119301862;7.346729219540668;146.93458439081337;117.54766751265069;88.16075063448802
01/01/2024;00:36:00;1.2829078813517687;0.1924361822027653;231.42609513040907;6.414539406758843;128.29078813517688;102.63263050814149;76.97447288110612
01/01/2024;00:37:00;1.1739765284556207;0.1760964792683431;228.4576744758001;5.869882642278103;117.39765284556208;93.91812227644965;70.43859170733724
01/01/2024;00:38:00;1.1763278176463141;0.17644917264694712;226.69719633515413;5.88163908823157;117.63278176463142;94.10622541170513;70.57966905877885
01/01/2024;00:39:00;1.3975889181737051;0.20963833772605575;227.75171896367127;6.987944590868525;139.7588918173705;111.8071134538964;83.8553350904223
01/01/2024;00:40:00;1.4114881256805163;0.21172321885207743;230.01106227725853;7.057440628402581;141.14881256805162;112.9190500544413;84.68928754083097
01/01/2024;00:41:00;1.3814731402457794;0.2072209710368669;228.35140158356478;6.907365701228897;138.14731402457795;110.51785121966235;82.88838841474676
01/01/2024;00:42:00;1.2001735439066958;0.18002603158600436;230.7521470633916;6.000867719533479;120.01735439066958;96.01388351253567;72.01041263440175
01/01/2024;00:43:00;1.334824198460008;0.20022362976900118;226.38352488999197;6.67412099230004;133.4824198460008;106.78593587680064;80.08945190760048
01/01/2024;00:44:00;1.3175028713711092;0.19762543070566638;225.74580491276828;6.5875143568555465;131.75028713711092;105.40022970968874;79.05017228226656
01/01/2024;00:45:00;1.332803289509352;0.1999204934264028;232.74477486828715;6.66401644754676;133.2803289509352;106.62426316074816;79.96819737056111
01/01/2024;00:46:00;1.4307143166922285;0.21460714750383428;231.80760025880286;7.153571583461142;143.07143166922285;114.45714533537827;85.84285900153371
01/01/2024;00:47:00;1.3335393323162024;0.20003089984743036;227.90140632817238;6.667696661581012;133.35393323162023;106.68314658529619;80.01235993897214
01/01/2024;00:48:00;1.4018370344607842;0.21027555516911764;229.9940007130589;7.009185172303921;140.18370344607843;112.14696275686273;84.11022206764706
01/01/2024;00:49:00;1.3101368604233337;0.19652052906350004;232.03901412040264;6.550684302116668;131.01368604233338;104.81094883386669;78.60821162540002
01/01/2024;00:50:00;1.3433679098034976;0.20150518647052465;230.83840121658122;6.716839549017488;134.33679098034978;107.4694327842798;80.60207458820986
01/01/2024;00:51:00;1.3946932338757811;0.20920398508136717;230.29644619236694;6.973466169378906;139.46932338757813;111.57545871006249;83.68159403254687
01/01/2024;00:52:00;1.0814266270216502;0.16221399405324752;232.1903081626252;5.407133135108251;108.14266270216501;86.51413016173201;64.88559762129901
01/01/2024;00:53:00;1.252049317546405;0.18780739763196072;228.53857504959757;6.260246587732024;125.2049317546405;100.16394540371239;75.1229590527843
01/01/2024;00:54:00;1.2294441018560807;0.1844166152784121;230.06235689732927;6.1472205092804035;122.94441018560806;98.35552814848646;73.76664611136484
01/01/2024;00:55:00;1.2041683227634987;0.1806252484145248;229.96430272341522;6.020841613817494;120.41683227634988;96.3334658210799;72.25009936580992
01/01/2024;00:56:00;1.2587286623159974;0.18880929934739962;229.45447590465793;6.293643311579987;125.87286623159974;100.69829298527979;75.52371973895984
01/01/2024;00:57:00;1.5242411966851594;0.2286361795027739;229.2203889771585;7.6212059834257975;152.42411966851594;121.93929573481276;91.45447180110956
01/01/2024;00:58:00;1.1701253326460135;0.17551879989690203;230.14573647565697;5.850626663230067;117.01253326460134;93.61002661168108;70.20751995876081
01/01/2024;00:59:00;1.4452417531887223;0.21678626297830833;230.06881499197107;7.226208765943611;144.52417531887224;115.61934025509778;86.71450519132334
01/01/2024;01:00:00;0.993979695771405;0.14909695436571074;227.90314471493096;4.969898478857025;99.3979695771405;79.5183756617124;59.6387817462843
01/01/2024;01:01:00;1.1961774070159095;0.17942661105238641;231.6035918198009;5.980887035079547;119.61774070159095;95.69419256127276;71.77064442095457
01/01/2024;01:02:00;1.2708231212795265;0.19062346819192896;228.0472295844675;6.354115606397633;127.08231212795265;101.66584970236212;76.24938727677159
01/01/2024;01:03:00;1.3343435112176674;0.2001515266826501;229.56353311090564;6.671717556088337;133.43435112176672;106.7474808974134;80.06061067306004
01/01/2024;01:04:00;1.353094148482704;0.2029641222724056;229.4094390545599;6.76547074241352;135.3094148482704;108.24753187861631;81.18564890896224
01/01/2024;01:05:00;1.3654122467937644;0.20481183701906466;230.71620722531844;6.827061233968822;136.54122467937643;109.23297974350115;81.92473480762587
01/01/2024;01:06:00;1.19410140067651;0.1791152101014765;225.76179211956534;5.970507003382551;119.410140067651;95.52811205412081;71.64608404059061
01/01/2024;01:07:00;1.1770573926140906;0.17655860889211358;231.78181962985892;5.8852869630704525;117.70573926140906;94.16459140912724;70.62344355684543
01/01/2024;01:08:00;1.3751065437023489;0.20626598155535233;228.64601930477568;6.875532718511744;137.51065437023487;110.0085234961879;82.50639262214094
01/01/2024;01:09:00;1.2177145127815334;0.18265717691723002;232.43992658955412;6.088572563907667;121.77145127815334;97.41716102252268;73.062870766892
01/01/2024;01:10:00;1.0550572130130875;0.15825858195196313;229.0436701509677;5.275286065065438;105.50572130130875;84.404577041047;63.30343278078525
01/01/2024;01:11:00;1.0764170794132537;0.16146256191198805;229.902312828532;5.382085397066269;107.64170794132536;86.1133663530603;64.58502476479522
01/01/2024;01:12:00;1.108492318613534;0.1662738477920301;233.82757208013686;5.54246159306767;110.8492318613534;88.67938548908272;66.50953911681204
01/01/2024;01:13:00;1.3209842731218404;0.19814764096827606;229.44532358241267;6.6049213656092025;132.09842731218404;105.67874184974724;79.25905638731042
01/01/2024;01:14:00;1.2677740219243605;0.19016610328865408;232.4776997693469;6.338870109621802;126.77740219243606;101.42192175394884;76.06644131546163
01/01/2024;01:15:00;1.349982964623941;0.20249744469359113;230.07809017112913;6.749914823119704;134.9982964623941;107.99863716991527;80.99897787743646
01/01/2024;01:16:00;1.1823222645632956;0.17734833968449434;230.83083766058698;5.911611322816478;118.23222645632956;94.58578116506365;70.93933587379773
01/01/2024;01:17:00;1.270191115175283;0.19052866727629245;230.13991717882274;6.350955575876415;127.01911151752829;101.61528921402264;76.21146691051698
01/01/2024;01:18:00;1.3402487206088762;0.20103730809133144;231.69570325260025;6.701243603044381;134.02487206088762;107.2198976487101;80.41492323653257
01/01/2024;01:19:00;1.2000081805557399;0.18000122708336097;228.6289367742939;6.000040902778699;120.00081805557399;96.00065444445919;72.00049083334439
01/01/2024;01:20:00;1.3149264471473874;0.1972389670721081;228.03190295396163;6.574632235736937;131.49264471473873;105.19411577179099;78.89558682884325
01/01/2024;01:21:00;1.147121270353778;0.1720681905530667;228.72284761924595;5.73560635176889;114.7121270353778;91.76970162830224;68.82727622122668
01/01/2024;01:22:00;1.191952084529015;0.17879281267935224;230.1994207526482;5.9597604226450756;119.1952084529015;95.35616676232121;71.5171250717409
01/01/2024;01:23:00;1.1891494774140263;0.17837242161210395;229.55836242889933;5.945747387070131;118.91494774140263;95.1319581931221;71.34896864484158
01/01/2024;01:24:00;1.0670342146754197;0.16005513220131296;231.42054975294235;5.335171073377099;106.70342146754197;85.36273717403358;64.02205288052518
01/01/2024;01:25:00;1.319456033631613;0.19791840504474195;232.60946339964303;6.597280168158065;131.9456033631613;105.55648269052904;79.16736201789678
01/01/2024;01:26:00;1.175999810483367;0.17639997157250506;228.04832332553;5.879999052416835;117.59998104833672;94.07998483866936;70.55998862900202
01/01/2024;01:27:00;1.2482842793229287;0.1872426418984393;228.53210241677215;6.241421396614644;124.82842793229287;99.8627423458343;74.89705675937573
01/01/2024;01:28:00;1.318522160349662;0.1977783240524493;227.1275211633743;6.59261080174831;131.8522160349662;105.48177282797296;79.11132962097972
01/01/2024;01:29:00;1.3133898379182674;0.1970084756877401;234.0607459815182;6.5669491895913366;131.33898379182673;105.07118703346138;78.80339027509604
01/01/2024;01:30:00;1.3462179278596937;0.20193268917895404;230.60933899824366;6.731089639298469;134.62179278596938;107.6974342287755;80.77307567158162
01/01/2024;01:31:00;1.2316373388373623;0.18474560082560434;230.95960464010315;6.158186694186812;123.16373388373623;98.53098710698899;73.89824033024173
01/01/2024;01:32:00;1.1829154147071526;0.17743731220607287;227.3195832299379;5.914577073535763;118.29154147071526;94.6332331765722;70.97492488242915
01/01/2024;01:33:00;1.234452429877816;0.18516786448167238;229.99766002198626;6.17226214938908;123.44524298778158;98.75619439022528;74.06714579266895
01/01/2024;01:34:00;0.9933099964200712;0.1489964994630107;231.01849596882616;4.966549982100356;99.33099964200713;79.4647997136057;59.59859978520427
01/01/2024;01:35:00;1.0293432906503126;0.15440149359754687;229.49448461893115;5.146716453251563;102.93432906503126;82.34746325202501;61.76059743901875
01/01/2024;01:36:00;1.0480052196606153;0.1572007829490923;232.1514112496528;5.240026098303076;104.80052196606154;83.84041757284922;62.88031317963692
01/01/2024;01:37:00;1.0968231373735535;0.16452347060603303;234.62366225128565;5.484115686867767;109.68231373735536;87.74585098988427;65.8093882424132
01/01/2024;01:38:00;1.3063762955222913;0.1959564443283437;228.10587434581208;6.531881477611456;130.63762955222913;104.5101036417833;78.38257773133748
01/01/2024;01:39:00;1.1105883032097665;0.16658824548146497;227.95582550804662;5.552941516048833;111.05883032097665;88.84706425678132;66.63529819258599
01/01/2024;01:40:00;1.1896857784078672;0.17845286676118008;228.24448786894285;5.948428892039336;118.96857784078672;95.17486227262937;71.38114670447203
01/01/2024;01:41:00;1.4412944061816855;0.21619416092725283;233.21239832003297;7.206472030908428;144.12944061816856;115.30355249453484;86.47766437090112
01/01/2024;01:42:00;1.1929705658545617;0.17894558487818427;232.08471063405938;5.964852829272809;119.29705658545618;95.43764526836495;71.5782339512737
01/01/2024;01:43:00;1.3570374967838388;0.2035556245175758;229.7289443644127;6.785187483919194;135.70374967838387;108.5629997427071;81.42224980703033
01/01/2024;01:44:00;1.1063675095122942;0.16595512642684412;230.07311932880174;5.531837547561471;110.63675095122943;88.50940076098354;66.38205057073765
01/01/2024;01:45:00;1.2155945278336313;0.1823391791750447;228.36691274760656;6.0779726391681566;121.55945278336313;97.2475622266905;72.93567167001788
01/01/2024;01:46:00;1.1039068532771885;0.16558602799157826;231.78005431548638;5.519534266385943;110.39068532771886;88.31254826217508;66.23441119663131
01/01/2024;01:47:00;1.1955552001286913;0.17933328001930368;229.24019635178288;5.977776000643456;119.55552001286914;95.6444160102953;71.73331200772148
01/01/2024;01:48:00;1.372456382132385;0.20586845731985773;229.47984692109;6.862281910661925;137.2456382132385;109.7965105705908;82.3473829279431
01/01/2024;01:49:00;0.9873120980349235;0.14809681470523853;231.21757954305852;4.936560490174617;98.73120980349235;78.98496784279388;59.23872588209541
01/01/2024;01:50:00;1.3115737080456542;0.19673605620684811;229.62401012383356;6.557868540228271;131.15737080456543;104.92589664365234;78.69442248273926
01/01/2024;01:51:00;1.2820705018636174;0.1923105752795426;229.5300680130043;6.410352509318087;128.20705018636173;102.56564014908939;76.92423011181704
01/01/2024;01:52:00;1.1572876681592565;0.17359315022388846;230.02115041105816;5.786438340796282;115.72876681592565;92.58301345274052;69.4372600895554
01/01/2024;01:53:00;1.0295014833555076;0.15442522250332613;231.59071082758615;5.147507416777538;102.95014833555076;82.3601186684406;61.770089001330454
01/01/2024;01:54:00;1.2572295876708561;0.18858443815062842;233.29298615096766;6.286147938354281;125.72295876708561;100.5783670136685;75.43377526025137
01/01/2024;01:55:00;1.1669862551542054;0.1750479382731308;231.17097246449217;5.8349312757710265;116.69862551542055;93.35890041233642;70.01917530925232
01/01/2024;01:56:00;1.2813115932169814;0.19219673898254722;231.60662844724854;6.4065579660849075;128.13115932169814;102.50492745735852;76.87869559301889
01/01/2024;01:57:00;1.249687983342292;0.1874531975013438;229.60029187579775;6.24843991671146;124.9687983342292;99.97503866738336;74.98127900053753
01/01/2024;01:58:00;1.486676995211913;0.22300154928178695;228.58440427366256;7.433384976059565;148.6676995211913;118.93415961695304;89.20061971271478
01/01/2024;01:59:00;1.210506817392822;0.18157602260892328;231.30797246447023;6.05253408696411;121.0506817392822;96.84054539142576;72.63040904356932
01/01/2024;02:00:00;0.9464753761067204;0.14197130641600805;230.34248164920115;4.732376880533602;94.64753761067203;75.71803008853763;56.78852256640322
01/01/2024;02:01:00;1.1268913452434475;0.1690337017865171;227.1547427025005;5.634456726217238;112.68913452434475;90.1513076194758;67.61348071460685
01/01/2024;02:02:00;1.1329995025957649;0.16994992538936474;229.34386075314882;5.664997512978824;113.29995025957649;90.63996020766119;67.97997015574589
01/01/2024;02:03:00;1.3038781362860656;0.19558172044290983;229.8342059530369;6.519390681430329;130.38781362860655;104.31025090288526;78.23268817716394
01/01/2024;02:04:00;1.2252666868871869;0.18379000303307802;228.97908426594304;6.126333434435934;122.52666868871869;98.02133495097495;73.5160012132312
01/01/2024;02:05:00;1.1535306588724266;0.17302959883086397;232.96347118908426;5.767653294362133;115.35306588724265;92.28245270979413;69.21183953234559
01/01/2024;02:06:00;1.3194954336829343;0.19792431505244015;230.95967807380444;6.597477168414672;131.94954336829343;105.55963469463475;79.16972602097606
01/01/2024;02:07:00;0.9216855418515725;0.13825283127773585;232.7463498357773;4.608427709257862;92.16855418515725;73.73484334812579;55.30113251109435
01/01/2024;02:08:00;1.004037270087538;0.1506055905131307;230.52685052330432;5.02018635043769;100.40372700875379;80.32298160700304;60.242236205252276
01/01/2024;02:09:00;0.9610136087891714;0.1441520413183757;230.16277567285016;4.805068043945857;96.10136087891715;76.88108870313371;57.660816527350285
01/01/2024;02:10:00;1.041528529526635;0.15622927942899525;228.1268043647795;5.207642647633175;104.1528529526635;83.3222823621308;62.4917117715981
01/01/2024;02:11:00;0.8934970778665537;0.13402456167998306;230.02385906639313;4.467485389332769;89.34970778665537;71.4797662293243;53.60982467199322
01/01/2024;02:12:00;1.1952726420221607;0.1792908963033241;230.02610785135087;5.9763632101108035;119.52726420221606;95.62181136177286;71.71635852132964
01/01/2024;02:13:00;1.0666665954351842;0.15999998931527762;227.26577223193152;5.333332977175921;106.66665954351842;85.33332763481474;63.99999572611105
01/01/2024;02:14:00;0.8793790558246014;0.1319068583736902;228.92094506045922;4.396895279123007;87.93790558246015;70.35032446596811;52.76274334947608
01/01/2024;02:15:00;0.9476631378188689;0.14214947067283032;229.35343480296729;4.738315689094344;94.7663137818869;75.81305102550951;56.85978826913213
01/01/2024;02:16:00;1.1470270771175293;0.1720540615676294;230.82695908811144;5.735135385587647;114.70270771175292;91.76216616940235;68.82162462705176
01/01/2024;02:17:00;1.2257189851841572;0.18385784777762357;230.92270022397142;6.128594925920786;122.57189851841572;98.05751881473257;73.54313911104943
01/01/2024;02:18:00;1.399509633753768;0.2099264450630652;228.8373630360696;6.99754816876884;139.9509633753768;111.96077070030144;83.97057802522608
01/01/2024;02:19:00;1.5370793699010994;0.2305619054851649;230.93773920508377;7.685396849505497;153.70793699010994;122.96634959208795;92.22476219406596
01/01/2024;02:20:00;1.1621614149913995;0.17432421224870992;229.63584214130296;5.8108070749569976;116.21614149913995;92.97291319931196;69.72968489948397
01/01/2024;02:21:00;0.9515692819952205;0.14273539229928306;224.2607599502901;4.757846409976103;95.15692819952206;76.12554255961764;57.09415691971323
01/01/2024;02:22:00;0.7801930578903038;0.11702895868354557;229.03059593609692;3.900965289451519;78.01930578903038;62.415444631224304;46.811583473418224
01/01/2024;02:23:00;1.1401567193515754;0.1710235079027363;232.15797728028477;5.700783596757876;114.01567193515754;91.21253754812602;68.40940316109452
01/01/2024;02:24:00;0.9780588357034512;0.14670882535551769;226.63638848674464;4.890294178517256;97.80588357034512;78.2447068562761;58.683530142207076
01/01/2024;02:25:00;1.0376964109730473;0.1556544616459571;230.22538240083108;5.188482054865236;103.76964109730473;83.01571287784378;62.26178465838284
01/01/2024;02:26:00;1.0081854801410288;0.1512278220211543;233.17052242837056;5.040927400705144;100.81854801410289;80.6548384112823;60.49112880846173
01/01/2024;02:27:00;1.0788813670375423;0.16183220505563134;228.47877409397904;5.394406835187712;107.88813670375423;86.31050936300339;64.73288202225254
01/01/2024;02:28:00;1.2598970346181466;0.18898455519272198;230.00429816085537;6.2994851730907335;125.98970346181466;100.79176276945174;75.5938220770888
01/01/2024;02:29:00;1.1235572851168019;0.16853359276752028;227.39196748554417;5.6177864255840095;112.35572851168018;89.88458280934415;67.41343710700811
01/01/2024;02:30:00;1.076204774444197;0.16143071616662955;233.25446228332714;5.381023872220984;107.62047744441969;86.09638195553575;64.57228646665182
01/01/2024;02:31:00;0.9446519370761284;0.14169779056141926;229.83333474600678;4.723259685380642;94.46519370761284;75.57215496609027;56.6791162245677
01/01/2024;02:32:00;0.8487975582943466;0.12731963374415198;230.09325368558802;4.243987791471733;84.87975582943466;67.90380466354773;50.92785349766079
01/01/2024;02:33:00;1.0270538136390004;0.15405807204585006;232.70860093101123;5.135269068195002;102.70538136390005;82.16430509112003;61.623228818340024
01/01/2024;02:34:00;1.0919326173772521;0.1637898926065878;231.32295678929097;5.459663086886261;109.19326173772521;87.35460939018017;65.51595704263512
01/01/2024;02:35:00;1.3651894870369825;0.20477842305554736;228.24874253500653;6.825947435184912;136.51894870369824;109.2151589629586;81.91136922221895
01/01/2024;02:36:00;1.119541178220933;0.16793117673313995;228.70544415182536;5.597705891104665;111.95411782209331;89.56329425767464;67.17247069325597
01/01/2024;02:37:00;1.2474109266534588;0.1871116389980188;230.9898626090466;6.237054633267293;124.74109266534587;99.7928741322767;74.84465559920753
01/01/2024;02:38:00;1.0251056602191273;0.15376584903286908;228.7517578898741;5.1255283010956365;102.51056602191272;82.00845281753018;61.50633961314764
01/01/2024;02:39:00;0.9222584350374464;0.13833876525561695;225.76551337575896;4.6112921751872324;92.22584350374464;73.78067480299572;55.33550610224678
01/01/2024;02:40:00;0.9552324856651443;0.14328487284977165;229.89351840272184;4.776162428325722;95.52324856651443;76.41859885321155;57.31394913990866
01/01/2024;02:41:00;0.9912160903196371;0.14868241354794556;227.03957467775038;4.9560804515981856;99.12160903196371;79.29728722557097;59.47296541917822
01/01/2024;02:42:00;1.4192704598652748;0.21289056897979122;233.23256350712745;7.096352299326374;141.92704598652747;113.54163678922198;85.15622759191649
01/01/2024;02:43:00;0.9767919981163422;0.14651879971745133;230.3535752755263;4.883959990581711;97.67919981163422;78.14335984930737;58.60751988698053
01/01/2024;02:44:00;1.2257733805604518;0.18386600708406778;228.18964988651285;6.128866902802259;122.57733805604518;98.06187044483615;73.54640283362711
01/01/2024;02:45:00;0.9645609232869461;0.1446841384930419;228.6027351706751;4.8228046164347305;96.45609232869461;77.16487386295569;57.873655397216766
01/01/2024;02:46:00;1.2397359519311366;0.1859603927896705;226.22120482425217;6.198679759655683;123.97359519311367;99.17887615449092;74.38415711586819
01/01/2024;02:47:00;1.1577426449158796;0.17366139673738193;227.801076226439;5.788713224579398;115.77426449158796;92.61941159327037;69.46455869495279
01/01/2024;02:48:00;1.0765043153512865;0.16147564730269298;232.0326464050814;5.3825215767564325;107.65043153512866;86.12034522810292;64.5902589210772
01/01/2024;02:49:00;1.093885621079685;0.16408284316195274;234.46357229098479;5.469428105398425;109.3885621079685;87.5108496863748;65.6331372647811
01/01/2024;02:50:00;1.0017818456855916;0.15026727685283872;231.45279302639793;5.008909228427958;100.17818456855916;80.14254765484733;60.10691074113549
01/01/2024;02:51:00;1.1669108302223121;0.1750366245333468;229.81591492275794;5.83455415111156;116.69108302223121;93.35286641778497;70.01464981333872
01/01/2024;02:52:00;1.0317524779488831;0.15476287169233247;229.13608124869216;5.158762389744416;103.17524779488832;82.54019823591065;61.90514867693299
01/01/2024;02:53:00;0.9161591354349129;0.13742387031523692;228.08700837284727;4.580795677174565;91.61591354349129;73.29273083479303;54.96954812609477
01/01/2024;02:54:00;0.9083093638520572;0.13624640457780857;234.11953179867947;4.541546819260286;90.83093638520572;72.66474910816457;54.49856183112343
01/01/2024;02:55:00;1.125888187658318;0.1688832281487477;229.62250259627126;5.62944093829159;112.5888187658318;90.07105501266544;67.55329125949908
01/01/2024;02:56:00;1.3368636884615652;0.20052955326923477;234.231259660125;6.684318442307826;133.6863688461565;106.94909507692522;80.21182130769391
01/01/2024;02:57:00;1.1239987420360158;0.16859981130540236;232.78703901922012;5.619993710180079;112.39987420360158;89.91989936288127;67.43992452216095
01/01/2024;02:58:00;1.0822042510835177;0.16233063766252764;226.51840713730746;5.411021255417588;108.22042510835178;86.57634008668141;64.93225506501106
01/01/2024;02:59:00;1.1428739209403815;0.17143108814105723;228.66809520848142;5.714369604701908;114.28739209403815;91.42991367523052;68.57243525642289
01/01/2024;03:00:00;1.0959002612560238;0.16438503918840355;228.66190975165236;5.4795013062801186;109.59002612560238;87.6720209004819;65.75401567536143
01/01/2024;03:01:00;0.9329073752045786;0.13993610628068678;229.84030727178853;4.6645368760228925;93.29073752045785;74.63259001636628;55.97444251227471
01/01/2024;03:02:00;0.8383609153749396;0.12575413730624094;229.87937149377248;4.1918045768746985;83.83609153749396;67.06887322999518;50.301654922496375
01/01/2024;03:03:00;1.0659433065089834;0.1598914959763475;235.99247819079628;5.329716532544917;106.59433065089834;85.27546452071867;63.956598390539
01/01/2024;03:04:00;0.9643134657692422;0.1446470198653863;227.84554425105048;4.821567328846211;96.43134657692421;77.14507726153937;57.85880794615453
01/01/2024;03:05:00;1.1303633987993988;0.16955450981990983;230.4579398713288;5.651816993996994;113.03633987993989;90.42907190395191;67.82180392796393
01/01/2024;03:06:00;0.9274851655832861;0.1391227748374929;231.2330154849356;4.637425827916431;92.7485165583286;74.1988132466629;55.64910993499716
01/01/2024;03:07:00;0.7163296452419251;0.10744944678628876;229.9968559910616;3.5816482262096256;71.63296452419252;57.30637161935401;42.979778714515504
01/01/2024;03:08:00;0.6947761201131504;0.10421641801697255;230.22036115556273;3.473880600565752;69.47761201131503;55.58208960905203;41.68656720678902
01/01/2024;03:09:00;1.1476391898346876;0.17214587847520313;227.91038221138683;5.738195949173438;114.76391898346876;91.811135186775;68.85835139008125
01/01/2024;03:10:00;1.1585498581174947;0.1737824787176242;230.21297238920536;5.792749290587473;115.85498581174947;92.68398864939957;69.51299148704967
01/01/2024;03:11:00;0.8730721180076101;0.1309608177011415;231.02279799234876;4.36536059003805;87.30721180076101;69.8457694406088;52.38432708045661
01/01/2024;03:12:00;0.842521901829602;0.12637828527444028;230.65520116854225;4.21260950914801;84.25219018296019;67.40175214636815;50.551314109776115
01/01/2024;03:13:00;1.1192166438363305;0.16788249657544957;231.1404018078242;5.5960832191816525;111.92166438363304;89.53733150690644;67.15299863017982
01/01/2024;03:14:00;0.7339431476934769;0.11009147215402153;232.82521580127246;3.6697157384673846;73.39431476934769;58.715451815478154;44.036588861608614
